   1.0800000000000001E-002   2.8675942216985503E-005   2.6839461480852960E-002  -1.5415275166762389E-005  -7.7076375833811994E-005
   1.1000000000000001E-002   3.6161774448674557E-005   2.9078039032252870E-002  -1.5936998328152125E-005  -7.9684991640760640E-005
   1.1200000000000000E-002   4.2146352802598604E-005   3.1818093988051722E-002  -1.6460956230416994E-005  -8.2304781152085009E-005
   1.1400000000000000E-002   4.6279617656373342E-005   3.5025311859094625E-002  -1.6988152051905688E-005  -8.4940760259528397E-005
   1.1600000000000001E-002   4.8205032813016495E-005   3.8646466787317382E-002  -1.7519688568902887E-005  -8.7598442844514406E-005
   1.1800000000000000E-002   4.7589623288942188E-005   4.2610844066477589E-002  -1.8056750413302215E-005  -9.0283752066511080E-005
   1.2000000000000000E-002   4.4152622818853640E-005   4.6833510774694470E-002  -1.8600586488267824E-005  -9.3002932441339122E-005
   1.2200000000000001E-002   3.7689448989391738E-005   5.1219947265526630E-002  -1.9152492588284373E-005  -9.5762462941421779E-005
   1.2400000000000001E-002   2.8088736014905059E-005   5.5671361786775266E-002  -1.9713794123491537E-005  -9.8568970617457659E-005
   1.2600000000000000E-002   1.5341381097872333E-005   6.0089963951398040E-002  -2.0285828766524619E-005  -1.0142914383262293E-004
   1.2800000000000001E-002  -4.5825004518144973E-007   6.4383560038533433E-002  -2.0869928831406526E-005  -1.0434964415703266E-004
   1.3000000000000001E-002  -1.9117853082495185E-005   6.8469017822332473E-002  -2.1467403252776941E-005  -1.0733701626388465E-004
   1.3200000000000000E-002  -4.0357730670497000E-005   7.2274383629981453E-002  -2.2079519143370426E-005  -1.1039759571685217E-004
   1.3400000000000000E-002  -6.3824403855393440E-005   7.5739672297501989E-002  -2.2707483044985692E-005  -1.1353741522492848E-004
   1.3600000000000001E-002  -8.9105463203938972E-005   7.8816549942654510E-002  -2.3352422128155462E-005  -1.1676211064077732E-004
   1.3800000000000002E-002  -1.1574422404331460E-004   8.1467258519868427E-002  -2.4015365715857506E-005  -1.2007682857928750E-004
   1.4000000000000000E-002  -1.4325328066557764E-004   8.3663173922413195E-002  -2.4697227590543858E-005  -1.2348613795271922E-004
   1.4200000000000001E-002  -1.7112658722915957E-004   8.5383349541356957E-002  -2.5398789583293774E-005  -1.2699394791646897E-004
   1.4400000000000001E-002  -1.9885011392717264E-004   8.6613297560653196E-002  -2.6120686939096193E-005  -1.3060343469548100E-004
   1.4600000000000000E-002  -2.2591137368926955E-004   8.7344136222454419E-002  -2.6863395909847898E-005  -1.3431697954923957E-004
   1.4800000000000001E-002  -2.5180818877532790E-004   8.7572118926889861E-002  -2.7627223957084358E-005  -1.3813611978542176E-004
   1.5000000000000001E-002  -2.7605702050035740E-004   8.7298485311065238E-002  -2.8412302860827707E-005  -1.4206151430413847E-004
   1.5200000000000000E-002  -2.9820109122165528E-004   8.6529542776495133E-002  -2.9218584938551088E-005  -1.4609292469275537E-004
   1.5400000000000000E-002  -3.1781844387068791E-004   8.5276890618382908E-002  -3.0045842485529742E-005  -1.5022921242764865E-004
   1.5600000000000001E-002  -3.3453003422202006E-004   8.3557720705810828E-002  -3.0893670458479490E-005  -1.5446835229239746E-004
   1.5800000000000002E-002  -3.4800792240150620E-004   8.1395151413485814E-002  -3.1761492340330712E-005  -1.5880746170165365E-004
